block,genome,chr/contig,start,end,orientation,length
820,NZ_OU909470,1,167889,169021,+,1132
820,NZ_OX366380,1,294954,296087,+,1133
820,NZ_OX366385,1,266485,267606,+,1121
819,NZ_OU909470,1,55460,56006,+,546
819,NZ_OX366364,1,1181853,1182387,+,534
819,NZ_OX366380,1,985039,985585,-,546
819,NZ_OX366367,1,124478,125012,-,534
819,NZ_OX366385,1,819001,819547,-,546
818,NZ_OU909470,1,49141,49643,+,502
818,NZ_OX366339,1,430140,430643,-,503
818,NZ_OX366396,1,93289,93791,+,502
817,NZ_OU909470,1,27015,28071,+,1056
817,NZ_OX366380,1,664632,665709,-,1077
817,NZ_OX366344,1,543931,545209,+,1278
817,NZ_OX366370,1,575378,576505,+,1127
817,NZ_OX366385,1,686222,687371,-,1149
816,NZ_OX366347,1,1376423,1377077,+,654
816,NZ_OX366377,1,1034105,1034738,-,633
816,NZ_OX366398,1,414603,415236,+,633
816,NZ_OX366389,1,1309663,1310296,+,633
816,NZ_OX366348,1,1211510,1212143,+,633
816,NZ_CP054557,1,730116,730749,+,633
815,NZ_OX366347,1,1297844,1298714,+,870
815,NZ_OX366364,1,266583,267431,-,848
815,NZ_OX366349,1,23803,24675,-,872
815,NZ_OX366349,1,117880,118752,-,872
815,NZ_OX366349,1,172875,173747,-,872
815,NZ_OX366349,1,225550,226422,-,872
815,NZ_OX366349,1,249699,250571,-,872
815,NZ_OX366349,1,268431,269303,-,872
815,NZ_OX366349,1,409414,410286,-,872
815,NZ_OX366349,1,455685,456557,-,872
815,NZ_OX366349,1,490789,491661,-,872
815,NZ_OX366349,1,509088,509960,+,872
815,NZ_OX366349,1,570086,570958,+,872
815,NZ_OX366349,1,646665,647537,+,872
815,NZ_OX366349,1,944661,945533,+,872
815,NZ_OX366349,1,990347,991219,+,872
815,NZ_OX366349,1,1145367,1146239,-,872
815,NZ_OX366349,1,1176948,1177820,-,872
815,NZ_OX366349,1,1428235,1429107,-,872
815,NZ_OX366349,1,1548588,1549460,-,872
815,NZ_OX366349,1,1612327,1613199,-,872
815,NZ_OX366349,1,1661832,1662691,-,859
815,NZ_OX366349,1,1667987,1668859,-,872
815,NZ_OX366349,1,1677556,1678428,-,872
815,NZ_OX366362,1,882922,883754,+,832
815,NZ_OX366367,1,1224076,1224932,+,856
815,NZ_OX366355,1,135732,136604,-,872
815,NZ_OX366355,1,652247,653119,+,872
815,NZ_OX366388,1,1214022,1214894,-,872
814,NZ_OX366347,1,1289390,1290260,+,870
814,NZ_OX366367,1,404044,404899,+,855
814,NZ_OX366388,1,913730,914600,+,870
813,NZ_OX366347,1,1288356,1289052,+,696
813,NZ_OX366367,1,402986,403694,+,708
813,NZ_OX366388,1,912786,913494,+,708
812,NZ_OX366347,1,1217607,1219185,+,1578
812,NZ_CP069055,1,600721,602287,+,1566
811,NZ_OX366347,1,1187683,1188316,+,633
811,NZ_OX366357,1,1218248,1218882,-,634
810,NZ_OX366347,1,1133305,1134054,+,749
810,NZ_OX366349,1,1111293,1112043,+,750
810,NZ_OX366381,1,501767,502517,+,750
810,NZ_OX366381,1,777073,777822,-,749
810,NZ_OX366369,1,875627,876376,-,749
810,NZ_OX366388,1,952758,953508,+,750
810,NZ_OX366388,1,1171779,1172528,-,749
810,NZ_OX366388,1,1224174,1224923,-,749
810,NZ_OX366397,1,497067,497817,+,750
809,NZ_OX366347,1,1130926,1131813,+,887
809,NZ_OX366349,1,1107641,1108529,+,888
809,NZ_OX366327,1,347878,348772,+,894
809,NZ_OX366381,1,499416,500275,+,859
809,NZ_OX366381,1,779315,780173,-,858
809,NZ_OX366369,1,877869,878727,-,858
809,NZ_OX366388,1,950407,951266,+,859
809,NZ_OX366388,1,1174021,1174879,-,858
809,NZ_OX366388,1,1226407,1227294,-,887
809,NZ_OX366397,1,494716,495575,+,859
808,NZ_OX366347,1,806825,807570,+,745
808,NZ_OX366347,1,1292633,1293378,+,745
807,NZ_OX366347,1,805625,806324,+,699
807,NZ_OX366347,1,1180726,1181425,+,699
806,NZ_OX366347,1,801612,802149,+,537
806,NZ_OX366367,1,470755,471287,+,532
806,NZ_OX366399,1,645615,646147,+,532
806,NZ_CP072012,1,729794,730342,-,548
805,NZ_OX366347,1,800499,801184,+,685
805,NZ_OX366367,1,469642,470327,+,685
805,NZ_OX366399,1,644502,645187,+,685
805,NZ_CP072012,1,730802,731487,-,685
804,NZ_OX366347,1,710808,711351,+,543
804,NZ_OX366349,1,1071534,1072069,+,535
804,NZ_OX366349,1,1565026,1565561,+,535
803,NZ_OX366347,1,3708,4876,+,1168
803,NZ_OX366347,1,20691,21861,+,1170
803,NZ_OX366347,1,251954,253130,-,1176
803,NZ_OX366347,1,504937,506110,+,1173
803,NZ_OX366347,1,554489,555662,+,1173
803,NZ_OX366347,1,687593,688769,+,1176
803,NZ_OX366347,1,720655,721832,+,1177
803,NZ_OX366347,1,884313,885482,-,1169
803,NZ_OX366347,1,1090759,1091928,-,1169
803,NZ_OX366347,1,1178391,1179568,+,1177
803,NZ_OX366347,1,1274600,1275773,+,1173
803,NZ_OX366347,1,1331197,1332360,+,1163
802,NZ_OX366272,1,1013738,1014382,+,644
802,NZ_OX366395,1,148422,149130,+,708
801,NZ_OX366272,1,984835,985533,+,698
801,NZ_OX366367,1,406984,407693,-,709
800,NZ_OX366272,1,932660,933350,+,690
800,NZ_OX366272,1,1124586,1125276,+,690
800,NZ_OX366349,1,178172,178861,+,689
800,NZ_OX366349,1,371982,372671,+,689
800,NZ_OX366349,1,435641,436330,+,689
800,NZ_OX366349,1,507373,508062,+,689
800,NZ_OX366349,1,658954,659643,-,689
800,NZ_OX366349,1,768488,769177,+,689
800,NZ_OX366349,1,971888,972577,+,689
800,NZ_OX366349,1,994753,995442,+,689
800,NZ_OX366349,1,1027716,1028405,-,689
800,NZ_OX366349,1,1278756,1279445,-,689
800,NZ_OX366349,1,1491057,1491746,+,689
800,NZ_OX366349,1,1537232,1537921,-,689
800,NZ_OX366349,1,1590028,1590717,-,689
799,NZ_OX366272,1,678132,679089,+,957
799,NZ_OX366352,1,116028,116985,+,957
798,NZ_OU953855,1,1625348,1626231,+,883
798,NZ_OX366363,1,300966,301611,+,645
797,NZ_OU953855,1,1446045,1446704,+,659
797,NZ_OX366349,1,1570140,1570799,+,659
796,NZ_OU953855,1,1443009,1444883,+,1874
796,NZ_OX366349,1,1567083,1568957,+,1874
796,NZ_OX366326,1,1046425,1048299,-,1874
795,NZ_OU953855,1,1184942,1185785,+,843
795,NZ_OX366359,1,713095,713941,-,846
795,NZ_OX366362,1,1119321,1120182,+,861
795,NZ_OX366381,1,527242,528088,+,846
795,NZ_OX366369,1,1070983,1071829,-,846
794,NZ_OU953855,1,1136664,1137278,+,614
794,NZ_OU909470,1,1211538,1212131,+,593
793,NZ_OU953855,1,1132879,1134025,+,1146
793,NZ_OU909470,1,1208035,1209181,+,1146
792,NZ_OU953855,1,1077025,1077841,+,816
792,NZ_OX366352,1,857963,858779,+,816
791,NZ_OU953855,1,489453,489999,+,546
791,NZ_OX366327,1,1263795,1264344,+,549
790,NZ_OU953855,1,30562,31461,+,899
790,NZ_OX366367,1,477674,478588,-,914
789,NZ_OU953855,1,28003,29005,+,1002
789,NZ_OU909470,1,1206853,1207835,-,982
788,NZ_OU953855,1,46,608,+,562
788,NZ_OU953855,1,844,1406,+,562
788,NZ_OU953855,1,1644,2207,+,563
788,NZ_OU953855,1,2458,3008,+,550
788,NZ_OU953855,1,3252,3808,+,556
788,NZ_OU953855,1,4047,4611,+,564
788,NZ_OU953855,1,4850,5412,+,562
788,NZ_OU953855,1,5648,6213,+,565
788,NZ_OU953855,1,6450,7010,+,560
788,NZ_OU953855,1,7247,7810,+,563
788,NZ_OU953855,1,8046,8609,+,563
788,NZ_OU953855,1,8846,9408,+,562
788,NZ_OU953855,1,9645,10207,+,562
788,NZ_OU953855,1,10444,11006,+,562
788,NZ_OU953855,1,11243,11805,+,562
788,NZ_OU953855,1,12042,12604,+,562
788,NZ_OU953855,1,12841,13403,+,562
788,NZ_OU953855,1,13639,14205,+,566
788,NZ_OU953855,1,14443,15002,+,559
787,NZ_CP110359,1,1132516,1133620,+,1104
787,NZ_OX366272,1,819344,820447,-,1103
787,NZ_OX366347,1,495724,496827,-,1103
786,NZ_CP110359,1,1010583,1011730,+,1147
786,NZ_OX366272,1,753903,755049,-,1146
786,NZ_OX366347,1,623111,624260,-,1149
786,NZ_OX366364,1,872612,873779,+,1167
786,NZ_OX366367,1,683463,684590,+,1127
786,NZ_OX366338,1,515419,516778,-,1359
785,NZ_CP110359,1,935135,935891,+,756
785,NZ_OX366272,1,978169,978925,+,756
784,NZ_CP110359,1,919146,920346,+,1200
784,NZ_OX366272,1,673642,674807,-,1165
783,NZ_CP110359,1,914362,914883,+,521
783,NZ_OX366272,1,377294,377815,+,521
782,NZ_CP110359,1,913376,914361,+,985
782,NZ_OX366272,1,376304,377293,+,989
782,NZ_OU909470,1,15226,16215,-,989
782,NZ_OX366380,1,800700,801705,+,1005
782,NZ_OX366385,1,558408,559415,-,1007
781,NZ_CP110359,1,910271,912962,+,2691
781,NZ_OX366272,1,373198,375889,+,2691
780,NZ_CP110359,1,693111,694678,+,1567
780,NZ_OX366272,1,393628,395187,+,1559
780,NZ_OX366377,1,719147,720714,-,1567
780,NZ_OX366398,1,1231558,1233126,+,1568
780,NZ_CP054557,1,321287,322855,+,1568
779,NZ_CP110359,1,689369,693110,+,3741
779,NZ_OX366272,1,389887,393627,+,3740
779,NZ_OX366351,1,760270,764007,-,3737
779,NZ_OX366377,1,720716,724456,-,3740
779,NZ_OX366398,1,1227816,1231557,+,3741
779,NZ_CP054557,1,317545,321286,+,3741
778,NZ_CP110359,1,658505,659602,+,1097
778,NZ_OX366363,1,393872,394971,-,1099
778,NZ_OX366396,1,923065,924162,+,1097
778,NZ_OX366396,1,1146741,1147839,-,1098
778,NZ_OX366377,1,706128,707227,-,1099
778,NZ_OX366398,1,1245046,1246144,+,1098
777,NZ_CP110359,1,599747,600562,+,815
777,NZ_CP110359,1,699929,700744,+,815
777,NZ_CP110359,1,954268,955083,-,815
777,NZ_OX366272,1,178021,178836,-,815
777,NZ_OX366272,1,525053,525868,-,815
777,NZ_OX366380,1,904851,905666,-,815
776,NZ_CP110359,1,539761,540379,+,618
776,NZ_CP110359,1,583287,583907,-,620
776,NZ_CP110359,1,907103,907723,-,620
776,NZ_OX366272,1,370029,370649,-,620
776,NZ_OX366272,1,910633,911251,-,618
776,NZ_OX366272,1,996649,997269,-,620
776,NZ_OX366272,1,1052026,1052646,+,620
776,NZ_OU909470,1,1401852,1402482,-,630
776,NZ_OX366380,1,533475,534105,+,630
776,NZ_OX366344,1,180098,180672,+,574
776,NZ_OX366339,1,653129,653749,+,620
776,NZ_OX366339,1,751654,752274,-,620
776,NZ_OX366385,1,416295,416925,+,630
776,NZ_OX366396,1,613320,613940,+,620
776,NZ_OX366396,1,858162,858782,+,620
775,NZ_CP110359,1,538310,539759,+,1449
775,NZ_CP110359,1,583908,585358,-,1450
775,NZ_CP110359,1,907724,909174,-,1450
775,NZ_OX366272,1,370650,372100,-,1450
775,NZ_OX366272,1,911252,912702,-,1450
775,NZ_OX366272,1,997270,998717,-,1447
775,NZ_OX366272,1,1050575,1052024,+,1449
775,NZ_OX366344,1,178692,180088,+,1396
775,NZ_OX366339,1,651678,653127,+,1449
775,NZ_OX366339,1,752275,753725,-,1450
775,NZ_OX366396,1,611874,613318,+,1444
775,NZ_OX366396,1,856716,858160,+,1444
774,NZ_CP110359,1,159450,160138,+,688
774,NZ_OX366272,1,68002,68705,+,703
774,NZ_OX366363,1,954234,954912,-,678
774,NZ_OX366364,1,548624,549322,-,698
774,NZ_OX366367,1,65873,66571,-,698
773,NZ_OX366332,1,676828,677893,+,1065
773,NZ_OX366363,1,1334106,1335171,+,1065
772,NZ_OX366332,1,670691,671374,+,683
772,NZ_OX366363,1,1327969,1328652,+,683
772,NZ_OX366348,1,360973,361656,+,683
772,NZ_CP054557,1,294160,294842,-,682
771,NZ_OX366332,1,655196,656071,+,875
771,NZ_CP072012,1,152783,153658,+,875
770,NZ_OX366332,1,653811,654852,+,1041
770,NZ_CP072012,1,151398,152439,+,1041
769,NZ_OX366332,1,649432,651606,+,2174
769,NZ_CP072012,1,145625,147827,+,2202
768,NZ_OX366332,1,648074,648909,+,835
768,NZ_CP072012,1,144312,145123,+,811
767,NZ_OX366332,1,647234,647864,+,630
767,NZ_CP072012,1,143472,144102,+,630
766,NZ_OX366332,1,618454,620712,+,2258
766,NZ_OX366332,1,700182,702427,+,2245
766,NZ_OX366397,1,501655,503900,+,2245
766,NZ_OX366397,1,572252,574497,+,2245
766,NZ_OX366397,1,645640,647885,+,2245
766,NZ_OX366397,1,1117263,1119506,-,2243
765,NZ_OX366332,1,571566,575164,+,3598
765,NZ_OX366388,1,1129481,1133079,-,3598
764,NZ_OX366332,1,564020,570894,+,6874
764,NZ_OX366388,1,1133626,1140626,-,7000
763,NZ_OX366332,1,563072,563785,+,713
763,NZ_OX366327,1,384110,384826,+,716
762,NZ_OX366332,1,562157,562783,+,626
762,NZ_OX366327,1,383195,383821,+,626
761,NZ_OX366332,1,540153,541244,+,1091
761,NZ_OX366359,1,669810,670916,-,1106
760,NZ_OX366319,1,603947,605214,+,1267
760,NZ_OX366326,1,352548,353815,+,1267
760,NZ_OX366355,1,615909,617176,+,1267
760,NZ_OX366351,1,1002262,1003530,-,1268
760,NZ_OX366381,1,878413,879680,+,1267
760,NZ_OX366369,1,571437,572705,-,1268
759,NZ_OX366319,1,463257,463932,+,675
759,NZ_OX366355,1,386209,386884,+,675
759,NZ_OX366381,1,730942,731616,-,674
758,NZ_OX366319,1,289996,290591,+,595
758,NZ_OX366352,1,504293,504879,+,586
758,NZ_OX366367,1,353645,354240,+,595
758,NZ_OX366367,1,518474,519059,-,585
758,NZ_OX366381,1,400019,400614,+,595
758,NZ_OX366369,1,1029948,1030534,+,586
758,NZ_OX366388,1,893011,893596,-,585
758,NZ_OX366397,1,563175,563769,-,594
757,NZ_OX366319,1,73504,74141,+,637
757,NZ_OX366363,1,794168,794814,-,646
757,NZ_OX366363,1,800267,800913,+,646
757,NZ_OX366355,1,77380,78017,+,637
757,NZ_OX366381,1,184984,185621,+,637
757,NZ_OX366369,1,1296106,1296743,+,637
757,NZ_OX366357,1,675422,676068,+,646
756,NZ_OX366318,1,1231231,1231915,+,684
756,NZ_OX366400,1,1087409,1088093,+,684
756,NZ_OX366326,1,1438776,1439460,+,684
756,NZ_OX366351,1,1384352,1385036,+,684
755,NZ_OX366318,1,886409,886965,+,556
755,NZ_OU953855,1,33451,34001,-,550
755,NZ_OX366272,1,379179,379735,-,556
755,NZ_OX366347,1,887514,888070,+,556
755,NZ_OX366363,1,1315160,1315716,+,556
755,NZ_OX366400,1,783204,783760,+,556
755,NZ_OX366327,1,925463,926013,-,550
755,NZ_OX366388,1,380772,381328,+,556
754,NZ_OX366318,1,885407,886407,+,1000
754,NZ_OX366272,1,379736,380559,-,823
754,NZ_OX366347,1,886512,887512,+,1000
754,NZ_OX366363,1,1314158,1315158,+,1000
754,NZ_OX366400,1,782202,783202,+,1000
754,NZ_OX366327,1,926014,927014,-,1000
754,NZ_OX366388,1,379770,380770,+,1000
753,NZ_OX366318,1,881579,882120,+,541
753,NZ_CP110359,1,688620,689163,+,543
753,NZ_OX366272,1,389138,389681,+,543
753,NZ_OX366400,1,384353,384894,-,541
753,NZ_OX366351,1,765066,765607,-,541
753,NZ_OX366377,1,724663,725205,-,542
753,NZ_OX366398,1,1227067,1227610,+,543
753,NZ_CP054557,1,316796,317339,+,543
752,NZ_OX366318,1,878029,878581,+,552
752,NZ_OX366332,1,670139,670690,-,551
752,NZ_OX366363,1,1327417,1327968,-,551
752,NZ_OX366326,1,973127,973679,+,552
752,NZ_OX366351,1,768605,769283,-,678
752,NZ_OX366377,1,728203,728755,-,552
752,NZ_OX366398,1,1223517,1224069,+,552
752,NZ_OX366348,1,360422,360972,-,550
752,NZ_CP054557,1,294844,295394,+,550
751,NZ_OX366318,1,577756,578483,+,727
751,NZ_OX366400,1,682406,683134,-,728
751,NZ_OX366326,1,670408,671135,+,727
751,NZ_OX366370,1,813133,813867,-,734
751,NZ_OX366351,1,494287,495014,+,727
750,NZ_OX366318,1,286819,287548,+,729
750,NZ_OX366318,1,905029,905758,-,729
750,NZ_OX366326,1,343873,344602,-,729
750,NZ_OX366351,1,844040,844769,+,729
749,NZ_OX366318,1,270729,271248,+,519
749,NZ_OU953855,1,1456083,1456613,+,530
749,NZ_OX366400,1,417265,417784,+,519
749,NZ_OX366326,1,1034579,1035098,-,519
749,NZ_OX366351,1,928686,929205,+,519
748,NZ_OX366318,1,269340,270079,+,739
748,NZ_OX366326,1,1036598,1037334,-,736
748,NZ_OX366351,1,927300,928036,+,736
747,NZ_OX366318,1,260401,261553,+,1152
747,NZ_OX366326,1,331200,332352,-,1152
747,NZ_OX366351,1,856541,857693,+,1152
746,NZ_OX366318,1,257905,259989,+,2084
746,NZ_OX366326,1,332765,334692,-,1927
746,NZ_OX366351,1,854186,856129,+,1943
745,NZ_OX366318,1,256615,257637,+,1022
745,NZ_OX366326,1,335117,336138,-,1021
744,NZ_OX366318,1,255087,255612,+,525
744,NZ_OX366326,1,337141,337666,-,525
744,NZ_OX366351,1,851826,852351,+,525
743,NZ_OX366375,1,826656,827205,+,549
743,NZ_OU909470,1,112407,113122,-,715
743,NZ_CP037426,1,284219,284768,-,549
742,NZ_OX366375,1,676811,677402,+,591
742,NZ_CP110359,1,993369,994060,-,691
742,NZ_OU953855,1,270656,271263,+,607
742,NZ_OX366272,1,696740,697431,-,691
742,NZ_CP037426,1,244217,244908,-,691
742,NZ_OX366338,1,784553,785244,-,691
741,NZ_OX366375,1,654569,657420,+,2851
741,NZ_OX366363,1,303656,306507,+,2851
741,NZ_CP037426,1,625478,628314,-,2836
740,NZ_OX366375,1,652893,653602,+,709
740,NZ_OX366347,1,1161762,1162469,-,707
740,NZ_OX366344,1,97680,98388,-,708
740,NZ_OX366326,1,1001513,1002225,+,712
740,NZ_OX366351,1,916763,917475,+,712
740,NZ_OX366389,1,1022676,1023388,+,712
739,NZ_OX366375,1,651466,652521,+,1055
739,NZ_OX366347,1,1162845,1164046,-,1201
739,NZ_OX366344,1,98761,99962,-,1201
739,NZ_OX366326,1,999964,1001165,+,1201
739,NZ_OX366396,1,757499,758679,+,1180
739,NZ_OX366351,1,915214,916415,+,1201
739,NZ_OX366389,1,1021127,1022328,+,1201
738,NZ_OX366375,1,645364,646007,+,643
738,NZ_OX366362,1,540104,540747,+,643
738,NZ_OX366377,1,102697,103340,+,643
738,NZ_OX366377,1,498703,499346,+,643
738,NZ_OX366377,1,606092,606735,+,643
738,NZ_OX366377,1,650323,650966,+,643
738,NZ_OX366377,1,691445,692088,-,643
738,NZ_OX366377,1,693221,693864,+,643
738,NZ_OX366377,1,769596,770239,-,643
738,NZ_OX366377,1,845957,846600,+,643
738,NZ_OX366377,1,978289,978932,-,643
738,NZ_OX366377,1,1010389,1011032,-,643
738,NZ_OX366377,1,1257096,1257739,+,643
738,NZ_OX366377,1,1265520,1266163,+,643
738,NZ_OX366388,1,930211,930854,+,643
738,NZ_OX366388,1,1194433,1195076,-,643
738,NZ_OX366388,1,1778848,1779491,+,643
738,NZ_OX366398,1,12449,13092,-,643
738,NZ_OX366398,1,137990,138633,+,643
738,NZ_OX366398,1,574347,574990,+,643
738,NZ_OX366398,1,617433,618076,-,643
738,NZ_OX366398,1,622472,623115,+,643
738,NZ_OX366398,1,739295,739938,-,643
738,NZ_OX366398,1,749487,750130,+,643
738,NZ_OX366398,1,1202000,1202643,+,643
737,NZ_OX366375,1,636775,637318,+,543
737,NZ_CP037426,1,598726,599269,-,543
736,NZ_OX366375,1,540463,541768,+,1305
736,NZ_CP037426,1,224242,225547,-,1305
735,NZ_CP091195,1,1414176,1415392,+,1216
735,NZ_OU953855,1,1756513,1757729,+,1216
735,NZ_OX366349,1,1301454,1302679,-,1225
735,NZ_OX366327,1,270373,271589,-,1216
735,NZ_OX366388,1,1511219,1512435,+,1216
735,NZ_OX366378,1,931417,932633,+,1216
734,NZ_CP091195,1,1413642,1414174,+,532
734,NZ_OU953855,1,1755979,1756511,+,532
734,NZ_OX366327,1,271590,272122,-,532
734,NZ_OX366388,1,1510685,1511217,+,532
734,NZ_OX366378,1,930883,931415,+,532
733,NZ_CP091195,1,1355264,1355882,+,618
733,NZ_OX366364,1,522832,523454,+,622
733,NZ_OX366357,1,1126902,1127533,+,631
733,NZ_OX366378,1,1095910,1096528,-,618
732,NZ_CP091195,1,1353438,1354955,+,1517
732,NZ_OX366364,1,521006,522523,+,1517
732,NZ_OX366357,1,1125102,1126603,+,1501
732,NZ_OX366378,1,1096837,1098354,-,1517
731,NZ_CP091195,1,1338324,1338885,+,561
731,NZ_OX366327,1,362380,362935,+,555
731,NZ_OX366378,1,1110464,1111025,-,561
731,NZ_OX366348,1,388225,388780,+,555
731,NZ_CP054557,1,279560,280115,-,555
730,NZ_CP091195,1,1331574,1332209,+,635
730,NZ_OX366332,1,613752,614385,+,633
730,NZ_OX366347,1,1326547,1327181,-,634
730,NZ_OX366396,1,727385,728018,-,633
730,NZ_OX366388,1,1089764,1090399,+,635
730,NZ_OX366378,1,1117140,1117775,-,635
729,NZ_CP091195,1,1317718,1318739,+,1021
729,NZ_OX366380,1,1071602,1072780,-,1178
729,NZ_OX366378,1,801068,802089,+,1021
728,NZ_CP091195,1,1309234,1310539,+,1305
728,NZ_OX366378,1,792583,793888,+,1305
727,NZ_CP091195,1,1179404,1180792,+,1388
727,NZ_OX366378,1,830800,832188,+,1388
726,NZ_CP091195,1,1177455,1178030,+,575
726,NZ_OX366378,1,829256,829831,+,575
725,NZ_CP091195,1,1166260,1172860,+,6600
725,NZ_OX366378,1,818061,824661,+,6600
724,NZ_CP091195,1,1024908,1025807,+,899
724,NZ_OX366363,1,909075,909974,+,899
724,NZ_OX366388,1,74541,75437,-,896
724,NZ_OX366378,1,203405,204305,-,900
723,NZ_CP091195,1,822528,823527,+,999
723,NZ_OX366388,1,1413111,1414110,+,999
722,NZ_CP091195,1,819690,822494,+,2804
722,NZ_OX366362,1,1218758,1221568,-,2810
722,NZ_OX366342,1,966429,969214,+,2785
722,NZ_OX366342,1,1213050,1215851,-,2801
722,NZ_OX366342,1,1513769,1516555,+,2786
722,NZ_OX366388,1,1410267,1413077,+,2810
721,NZ_CP091195,1,816371,819367,+,2996
721,NZ_OX366362,1,1221882,1224902,-,3020
721,NZ_OX366342,1,963092,966106,+,3014
721,NZ_OX366342,1,1216174,1219187,-,3013
721,NZ_OX366342,1,1510432,1513446,+,3014
721,NZ_OX366388,1,1406948,1409944,+,2996
720,NZ_CP091195,1,720521,721438,+,917
720,NZ_OX366344,1,1054350,1055267,+,917
720,NZ_OX366367,1,874657,875575,-,918
720,NZ_OX366388,1,1314442,1315360,-,918
720,NZ_OX366378,1,1046818,1047735,+,917
719,NZ_CP091195,1,583357,584261,+,904
719,NZ_OX366352,1,106429,107324,+,895
718,NZ_CP091195,1,547576,548114,+,538
718,NZ_OX366363,1,357411,357931,-,520
717,NZ_CP091195,1,543030,543572,+,542
717,NZ_OX366363,1,361958,362500,-,542
716,NZ_CP091195,1,521894,523185,+,1291
716,NZ_CP091195,1,1155473,1156764,-,1291
716,NZ_CP091195,1,1307564,1308855,+,1291
716,NZ_OX366349,1,961050,962290,+,1240
716,NZ_OX366367,1,302465,303705,-,1240
716,NZ_OX366367,1,480260,481500,-,1240
716,NZ_OX366378,1,330333,331624,+,1291
716,NZ_OX366378,1,483310,484601,-,1291
716,NZ_OX366378,1,626121,627412,-,1291
716,NZ_OX366378,1,636386,637677,+,1291
716,NZ_OX366378,1,790913,792204,+,1291
716,NZ_OX366378,1,807275,808566,-,1291
715,NZ_CP091195,1,198459,199191,+,732
715,NZ_CP110359,1,759417,760149,-,732
715,NZ_OX366272,1,463233,463965,+,732
715,NZ_OX366347,1,933082,933814,+,732
715,NZ_OX366363,1,189529,190258,+,729
715,NZ_OX366380,1,974507,975218,-,711
715,NZ_OX366362,1,906807,907539,+,732
715,NZ_OX366339,1,594514,595246,-,732
715,NZ_OX366370,1,607110,607842,+,732
715,NZ_OX366385,1,805209,805941,-,732
715,NZ_OX366395,1,820807,821539,+,732
715,NZ_OX366396,1,883216,883948,-,732
715,NZ_OX366356,1,658587,659319,+,732
715,NZ_OX366388,1,619145,619877,+,732
715,NZ_OX366357,1,521620,522352,+,732
715,NZ_OX366378,1,334170,334902,+,732
715,NZ_OX366374,1,149196,149928,+,732
715,NZ_OX366348,1,509119,509845,-,726
715,NZ_OX366338,1,1083549,1084281,-,732
715,NZ_CP054557,1,168075,168801,+,726
714,NZ_CP091195,1,193459,194040,+,581
714,NZ_OX366319,1,515449,516183,-,734
714,NZ_OX366347,1,928084,928818,+,734
714,NZ_OX366363,1,184561,185295,+,734
714,NZ_OX366355,1,452216,452950,+,734
714,NZ_OX366381,1,673051,673785,-,734
714,NZ_OX366369,1,744132,744866,+,734
714,NZ_OX366388,1,614140,614874,+,734
714,NZ_OX366378,1,368958,369692,-,734
713,NZ_CP091195,1,8982,11400,+,2418
713,NZ_CP091195,1,424954,427374,+,2420
713,NZ_CP091195,1,575504,577924,+,2420
713,NZ_CP091195,1,625014,627434,-,2420
713,NZ_CP091195,1,797926,800343,+,2417
713,NZ_CP091195,1,1345709,1348129,+,2420
713,NZ_CP091195,1,1581212,1583645,+,2433
712,NZ_OX366368,1,1118759,1119935,+,1176
712,NZ_CP091195,1,7629,8805,-,1176
712,NZ_CP091195,1,796573,797749,-,1176
712,NZ_CP091195,1,1579831,1581033,-,1202
712,NZ_OX366347,1,1109319,1110495,-,1176
712,NZ_OX366352,1,1080738,1081914,-,1176
712,NZ_OX366326,1,1174026,1175202,+,1176
712,NZ_OX366395,1,1408788,1409964,-,1176
712,NZ_OX366351,1,1122911,1124087,+,1176
712,NZ_OX366388,1,1388235,1389411,-,1176
712,NZ_CP072012,1,1505881,1507057,-,1176
712,NZ_OX366397,1,1277152,1278328,+,1176
712,NZ_OX366378,1,494787,495963,-,1176
711,NZ_OX366368,1,895454,896534,+,1080
711,NZ_OX366368,1,1113836,1114917,-,1081
711,NZ_OX366379,1,585120,586201,-,1081
711,NZ_OX366363,1,1350491,1351572,-,1081
711,NZ_OX366399,1,1020952,1022032,+,1080
710,NZ_OX366368,1,618727,620461,+,1734
710,NZ_OX366379,1,679858,681578,+,1720
710,NZ_CP091195,1,42687,44407,-,1720
710,NZ_OX366344,1,160088,161822,+,1734
709,NZ_OX366368,1,615563,616154,+,591
709,NZ_OX366379,1,676694,677285,+,591
709,NZ_CP091195,1,46980,47571,-,591
709,NZ_OX366344,1,156924,157515,+,591
708,NZ_OX366387,1,1728173,1728720,+,547
708,NZ_OX366319,1,1153590,1154137,+,547
708,NZ_OX366355,1,1322920,1323466,-,546
708,NZ_OX366381,1,1062537,1063084,+,547
708,NZ_OX366369,1,1412140,1412686,-,546
707,NZ_OX366387,1,1461615,1462269,+,654
707,NZ_OX366387,1,1465744,1466399,-,655
707,NZ_CP110359,1,287739,288387,+,648
707,NZ_OX366272,1,1231868,1232522,+,654
707,NZ_OX366272,1,1235988,1236643,-,655
706,NZ_OX366387,1,1395610,1396760,+,1150
