block,genome,chr/contig,start,end,orientation,length
761,WOLB.0323.00023,1,1752208,1752885,+,677
761,WOLB.0323.00023,1,1808494,1809168,-,674
760,WOLB.0323.00142,1,575874,576784,+,910
760,WOLB.0323.00004,1,579183,580093,+,910
759,WOLB.0323.00056,1,1352632,1353430,+,798
759,WOLB.0323.00088,1,608951,609750,-,799
759,WOLB.0323.00020,1,542496,543295,-,799
759,WOLB.0323.00035,1,544066,544865,-,799
759,WOLB.0323.00012,1,613055,613854,-,799
759,WOLB.0323.00104,1,560728,561527,-,799
759,WOLB.0323.00100,1,867733,868532,-,799
758,WOLB.0323.00056,1,1347761,1348999,+,1238
758,WOLB.0323.00122,1,1397983,1399225,-,1242
758,WOLB.0323.00025,1,124769,125998,-,1229
757,WOLB.0323.00056,1,1193833,1195134,+,1301
757,WOLB.0323.00088,1,652598,653899,-,1301
757,WOLB.0323.00020,1,593509,594810,-,1301
757,WOLB.0323.00035,1,589738,591039,-,1301
757,WOLB.0323.00012,1,656700,658001,-,1301
757,WOLB.0323.00104,1,626156,627457,-,1301
757,WOLB.0323.00100,1,916509,917810,-,1301
756,WOLB.0323.00056,1,1184965,1185892,+,927
756,WOLB.0323.00021,1,619033,619960,+,927
755,WOLB.0323.00056,1,1182383,1184592,+,2209
755,WOLB.0323.00021,1,616451,618660,+,2209
754,WOLB.0323.00056,1,486667,487359,+,692
754,WOLB.0323.00024,1,1409897,1410592,-,695
754,WOLB.0323.00030,1,574059,574751,-,692
753,WOLB.0323.00056,1,485812,486368,+,556
753,WOLB.0323.00056,1,1346864,1347420,+,556
753,WOLB.0323.00030,1,575050,575606,-,556
753,WOLB.0323.00122,1,1399565,1400121,-,556
752,WOLB.0323.00041,1,1583029,1583815,+,786
752,WOLB.0323.00093,1,985319,986105,+,786
751,WOLB.0323.00041,1,1377330,1378969,+,1639
751,WOLB.0323.00093,1,656568,658204,+,1636
751,WOLB.0323.00008,1,721755,723391,+,1636
750,WOLB.0323.00041,1,1117794,1118314,+,520
750,WOLB.0323.00093,1,1390806,1391344,-,538
749,WOLB.0323.00039,1,384620,385152,+,532
749,WOLB.0323.00056,1,554233,554765,-,532
749,WOLB.0323.00093,1,693240,693772,+,532
749,WOLB.0323.00008,1,210582,211114,-,532
749,WOLB.0323.00064,1,388155,388687,+,532
749,WOLB.0323.00030,1,392873,393405,+,532
749,WOLB.0323.00030,1,402396,402928,-,532
749,WOLB.0323.00021,1,1205425,1205964,-,539
749,WOLB.0323.00122,1,1122804,1123336,-,532
749,WOLB.0323.00118,1,1087151,1087683,-,532
749,WOLB.0323.00007,1,916489,917021,-,532
748,WOLB.0323.00039,1,383990,384504,+,514
748,WOLB.0323.00056,1,554881,555395,-,514
748,WOLB.0323.00008,1,211230,211744,-,514
748,WOLB.0323.00122,1,1123452,1123966,-,514
748,WOLB.0323.00007,1,917137,917651,-,514
748,WOLB.0323.00070,1,801264,801805,+,541
748,WOLB.0323.00070,1,1228217,1228758,-,541
747,WOLB.0323.00039,1,43773,44875,+,1102
747,WOLB.0323.00133,1,329136,330226,-,1090
746,WOLB.0323.00039,1,31509,32349,+,840
746,WOLB.0323.00039,1,850260,851099,-,839
746,WOLB.0323.00039,1,1315165,1316004,-,839
746,WOLB.0323.00039,1,1319497,1320336,-,839
746,WOLB.0323.00039,1,1324633,1325473,+,840
746,WOLB.0323.00018,1,821715,822529,-,814
746,WOLB.0323.00018,1,965386,966201,+,815
746,WOLB.0323.00042,1,631023,631845,-,822
745,WOLB.0323.00074,1,1514428,1514936,+,508
745,WOLB.0323.00120,1,1491581,1492113,-,532
745,WOLB.0323.00120,1,1501405,1501913,+,508
745,WOLB.0323.00041,1,1641930,1642438,+,508
745,WOLB.0323.00096,1,1500679,1501187,+,508
744,WOLB.0323.00074,1,1513886,1514427,+,541
744,WOLB.0323.00120,1,1492115,1492655,-,540
744,WOLB.0323.00120,1,1500863,1501404,+,541
744,WOLB.0323.00041,1,1641388,1641929,+,541
744,WOLB.0323.00093,1,923107,923659,+,552
744,WOLB.0323.00008,1,242486,243038,-,552
744,WOLB.0323.00096,1,1500137,1500678,+,541
743,WOLB.0323.00074,1,1508375,1509324,+,949
743,WOLB.0323.00120,1,1488717,1489666,+,949
743,WOLB.0323.00041,1,1635877,1636826,+,949
743,WOLB.0323.00096,1,1494626,1495575,+,949
742,WOLB.0323.00074,1,1497169,1499319,+,2150
742,WOLB.0323.00120,1,1477511,1479661,+,2150
742,WOLB.0323.00041,1,1292046,1294196,+,2150
742,WOLB.0323.00041,1,1624671,1626821,+,2150
742,WOLB.0323.00096,1,1483420,1485570,+,2150
741,WOLB.0323.00074,1,1496013,1496808,+,795
741,WOLB.0323.00120,1,1476355,1477150,+,795
741,WOLB.0323.00041,1,1290890,1291685,+,795
741,WOLB.0323.00041,1,1623515,1624310,+,795
741,WOLB.0323.00096,1,1482264,1483059,+,795
740,WOLB.0323.00074,1,1366292,1366868,+,576
740,WOLB.0323.00120,1,1360050,1360626,+,576
740,WOLB.0323.00041,1,291324,291901,-,577
740,WOLB.0323.00096,1,303179,303756,-,577
739,WOLB.0323.00074,1,1207563,1208595,+,1032
739,WOLB.0323.00120,1,1199838,1200870,+,1032
739,WOLB.0323.00041,1,449597,450630,-,1033
739,WOLB.0323.00096,1,461452,462485,-,1033
738,WOLB.0323.00074,1,1158277,1159036,+,759
738,WOLB.0323.00120,1,1150552,1151311,+,759
738,WOLB.0323.00041,1,499156,499915,-,759
738,WOLB.0323.00096,1,521748,522507,-,759
737,WOLB.0323.00074,1,1115742,1116295,+,553
737,WOLB.0323.00120,1,1100378,1100931,+,553
737,WOLB.0323.00041,1,541898,542451,-,553
737,WOLB.0323.00093,1,1648732,1649278,+,546
737,WOLB.0323.00008,1,1383742,1384288,+,546
737,WOLB.0323.00096,1,580387,580940,-,553
736,WOLB.0323.00074,1,956934,957741,+,807
736,WOLB.0323.00120,1,942651,943458,+,807
736,WOLB.0323.00041,1,686139,686947,-,808
736,WOLB.0323.00093,1,82318,83127,-,809
736,WOLB.0323.00008,1,1280706,1281513,+,807
736,WOLB.0323.00096,1,724628,725436,-,808
735,WOLB.0323.00074,1,871321,871830,+,509
735,WOLB.0323.00120,1,857180,857689,+,509
735,WOLB.0323.00041,1,766675,767184,-,509
735,WOLB.0323.00093,1,250124,250624,-,500
735,WOLB.0323.00133,1,757580,758089,-,509
735,WOLB.0323.00096,1,804547,805056,-,509
734,WOLB.0323.00074,1,848943,849683,+,740
734,WOLB.0323.00120,1,834802,835542,+,740
734,WOLB.0323.00041,1,788821,789561,-,740
734,WOLB.0323.00096,1,826693,827433,-,740
733,WOLB.0323.00074,1,843873,844447,+,574
733,WOLB.0323.00120,1,829732,830306,+,574
733,WOLB.0323.00041,1,794058,794632,-,574
733,WOLB.0323.00096,1,831930,832504,-,574
732,WOLB.0323.00074,1,807714,809099,+,1385
732,WOLB.0323.00120,1,793675,795060,+,1385
732,WOLB.0323.00041,1,828434,829820,-,1386
732,WOLB.0323.00096,1,866306,867692,-,1386
731,WOLB.0323.00074,1,760436,761718,+,1282
731,WOLB.0323.00120,1,738114,739396,-,1282
731,WOLB.0323.00120,1,746397,747679,+,1282
731,WOLB.0323.00041,1,875815,877097,-,1282
731,WOLB.0323.00096,1,913687,914969,-,1282
730,WOLB.0323.00074,1,708265,709385,+,1120
730,WOLB.0323.00120,1,687792,688912,+,1120
730,WOLB.0323.00041,1,928120,929239,-,1119
730,WOLB.0323.00008,1,1024659,1025759,+,1100
730,WOLB.0323.00096,1,966023,967142,-,1119
729,WOLB.0323.00074,1,701101,701790,+,689
729,WOLB.0323.00120,1,680628,681317,+,689
729,WOLB.0323.00041,1,935714,936403,-,689
729,WOLB.0323.00096,1,973617,974306,-,689
728,WOLB.0323.00074,1,617482,618768,+,1286
728,WOLB.0323.00120,1,603653,604939,+,1286
728,WOLB.0323.00041,1,1012093,1013379,-,1286
728,WOLB.0323.00025,1,431983,433277,+,1294
728,WOLB.0323.00096,1,1049996,1051282,-,1286
727,WOLB.0323.00074,1,606700,607329,+,629
727,WOLB.0323.00120,1,592871,593500,+,629
727,WOLB.0323.00041,1,1023531,1024161,-,630
727,WOLB.0323.00096,1,1061434,1062064,-,630
726,WOLB.0323.00074,1,585448,586510,+,1062
726,WOLB.0323.00074,1,727731,728791,+,1060
726,WOLB.0323.00120,1,571619,572681,+,1062
726,WOLB.0323.00120,1,707258,708320,+,1062
726,WOLB.0323.00041,1,908742,909773,-,1031
726,WOLB.0323.00041,1,1044350,1045381,-,1031
726,WOLB.0323.00096,1,946614,947676,-,1062
726,WOLB.0323.00096,1,1082253,1083315,-,1062
725,WOLB.0323.00074,1,564695,565336,+,641
725,WOLB.0323.00120,1,550866,551507,+,641
725,WOLB.0323.00041,1,1065493,1066134,-,641
725,WOLB.0323.00096,1,1103427,1104068,-,641
724,WOLB.0323.00074,1,563710,564538,+,828
724,WOLB.0323.00120,1,549881,550709,+,828
724,WOLB.0323.00041,1,1066291,1067119,-,828
724,WOLB.0323.00096,1,1104225,1105053,-,828
723,WOLB.0323.00074,1,550456,551496,+,1040
723,WOLB.0323.00120,1,536627,537667,+,1040
723,WOLB.0323.00041,1,1079333,1080373,-,1040
723,WOLB.0323.00096,1,1117267,1118307,-,1040
722,WOLB.0323.00074,1,537571,538672,+,1101
722,WOLB.0323.00120,1,523742,524843,+,1101
722,WOLB.0323.00041,1,1092188,1093289,-,1101
722,WOLB.0323.00096,1,1130092,1131193,-,1101
721,WOLB.0323.00074,1,514953,515715,+,762
721,WOLB.0323.00120,1,501124,501886,+,762
721,WOLB.0323.00041,1,1115145,1115907,-,762
721,WOLB.0323.00041,1,1389566,1390328,-,762
721,WOLB.0323.00096,1,1153049,1153811,-,762
720,WOLB.0323.00074,1,503764,505993,+,2229
720,WOLB.0323.00120,1,489935,492164,+,2229
720,WOLB.0323.00041,1,1399287,1401516,-,2229
720,WOLB.0323.00096,1,1162770,1164999,-,2229
719,WOLB.0323.00074,1,502938,503659,+,721
719,WOLB.0323.00120,1,489109,489830,+,721
719,WOLB.0323.00041,1,1401621,1402342,-,721
719,WOLB.0323.00096,1,1165104,1165825,-,721
718,WOLB.0323.00074,1,502151,502688,+,537
718,WOLB.0323.00120,1,488322,488859,+,537
718,WOLB.0323.00039,1,235033,235562,-,529
718,WOLB.0323.00041,1,1402592,1403130,-,538
718,WOLB.0323.00096,1,1166075,1166613,-,538
717,WOLB.0323.00074,1,501429,502149,+,720
717,WOLB.0323.00120,1,487600,488320,+,720
717,WOLB.0323.00041,1,1403131,1403851,-,720
717,WOLB.0323.00096,1,1166614,1167334,-,720
716,WOLB.0323.00074,1,487118,488048,+,930
716,WOLB.0323.00120,1,473289,474219,+,930
716,WOLB.0323.00041,1,1417232,1418162,-,930
716,WOLB.0323.00096,1,1180715,1181645,-,930
715,WOLB.0323.00074,1,485658,487117,+,1459
715,WOLB.0323.00120,1,471829,473288,+,1459
715,WOLB.0323.00041,1,1418164,1419623,-,1459
715,WOLB.0323.00056,1,1192208,1193832,+,1624
715,WOLB.0323.00088,1,653901,655525,-,1624
715,WOLB.0323.00020,1,594812,596436,-,1624
715,WOLB.0323.00035,1,591041,592665,-,1624
715,WOLB.0323.00012,1,658003,659627,-,1624
715,WOLB.0323.00104,1,627459,629083,-,1624
715,WOLB.0323.00100,1,917812,919436,-,1624
715,WOLB.0323.00096,1,1181647,1183106,-,1459
714,WOLB.0323.00074,1,476329,477286,+,957
714,WOLB.0323.00120,1,462500,463457,+,957
714,WOLB.0323.00041,1,1427994,1428768,-,774
714,WOLB.0323.00096,1,1191477,1192251,-,774
713,WOLB.0323.00074,1,456119,456891,+,772
713,WOLB.0323.00120,1,442290,443062,+,772
713,WOLB.0323.00041,1,1448390,1449161,-,771
713,WOLB.0323.00096,1,1218770,1219541,-,771
712,WOLB.0323.00074,1,372663,373182,+,519
712,WOLB.0323.00074,1,484326,484845,+,519
712,WOLB.0323.00120,1,350992,351511,+,519
712,WOLB.0323.00120,1,470497,471016,+,519
712,WOLB.0323.00041,1,1117197,1117716,-,519
712,WOLB.0323.00041,1,1420436,1420955,-,519
712,WOLB.0323.00041,1,1533448,1533967,-,519
712,WOLB.0323.00093,1,684012,684531,-,519
712,WOLB.0323.00093,1,1391423,1391942,+,519
712,WOLB.0323.00096,1,1183919,1184438,-,519
712,WOLB.0323.00096,1,1302479,1302998,-,519
711,WOLB.0323.00074,1,371298,371875,+,577
711,WOLB.0323.00074,1,482961,483538,+,577
711,WOLB.0323.00120,1,349627,350204,+,577
711,WOLB.0323.00120,1,469132,469709,+,577
711,WOLB.0323.00041,1,1421742,1422319,-,577
711,WOLB.0323.00041,1,1534754,1535331,-,577
711,WOLB.0323.00096,1,1185225,1185802,-,577
711,WOLB.0323.00096,1,1303785,1304362,-,577
710,WOLB.0323.00074,1,370022,370738,+,716
710,WOLB.0323.00074,1,481685,482401,+,716
710,WOLB.0323.00120,1,348351,349067,+,716
710,WOLB.0323.00120,1,467856,468572,+,716
710,WOLB.0323.00041,1,1119661,1120378,-,717
710,WOLB.0323.00041,1,1422879,1423596,-,717
710,WOLB.0323.00041,1,1535891,1536608,-,717
710,WOLB.0323.00093,1,686508,687206,-,698
710,WOLB.0323.00096,1,1186362,1187079,-,717
710,WOLB.0323.00096,1,1304922,1305639,-,717
709,WOLB.0323.00074,1,367583,368233,+,650
709,WOLB.0323.00120,1,345912,346562,+,650
709,WOLB.0323.00041,1,1122167,1122816,-,649
709,WOLB.0323.00041,1,1538397,1539046,-,649
709,WOLB.0323.00096,1,1307428,1308077,-,649
708,WOLB.0323.00074,1,366789,367305,+,516
708,WOLB.0323.00120,1,345118,345634,+,516
708,WOLB.0323.00041,1,1123095,1123610,-,515
708,WOLB.0323.00041,1,1539325,1539840,-,515
708,WOLB.0323.00096,1,1308356,1308871,-,515
707,WOLB.0323.00074,1,362843,364106,+,1263
707,WOLB.0323.00120,1,341172,342435,+,1263
707,WOLB.0323.00041,1,1126296,1127559,-,1263
707,WOLB.0323.00041,1,1542523,1543780,-,1257
707,WOLB.0323.00096,1,1311554,1312817,-,1263
706,WOLB.0323.00074,1,361547,362204,+,657
706,WOLB.0323.00074,1,475130,475787,+,657
706,WOLB.0323.00120,1,339876,340533,+,657
706,WOLB.0323.00120,1,461301,461958,+,657
706,WOLB.0323.00041,1,1128199,1128855,-,656
706,WOLB.0323.00041,1,1429494,1430150,-,656
706,WOLB.0323.00041,1,1544419,1545075,-,656
706,WOLB.0323.00096,1,1192977,1193633,-,656
706,WOLB.0323.00096,1,1313457,1314113,-,656
705,WOLB.0323.00074,1,329980,331743,+,1763
705,WOLB.0323.00074,1,1494221,1495974,-,1753
705,WOLB.0323.00120,1,306997,308760,+,1763
705,WOLB.0323.00120,1,1474563,1476316,-,1753
705,WOLB.0323.00041,1,1158671,1160435,-,1764
705,WOLB.0323.00041,1,1289098,1290851,-,1753
705,WOLB.0323.00041,1,1574900,1576664,-,1764
705,WOLB.0323.00041,1,1621723,1623476,-,1753
705,WOLB.0323.00096,1,1343917,1345681,-,1764
705,WOLB.0323.00096,1,1480472,1482225,-,1753
704,WOLB.0323.00074,1,313258,314385,+,1127
704,WOLB.0323.00074,1,318764,319893,-,1129
704,WOLB.0323.00074,1,321009,322136,+,1127
704,WOLB.0323.00120,1,298026,299153,+,1127
704,WOLB.0323.00041,1,1168278,1169406,-,1128
704,WOLB.0323.00096,1,1353524,1354652,-,1128
703,WOLB.0323.00074,1,310539,311957,+,1418
703,WOLB.0323.00120,1,295307,296725,+,1418
703,WOLB.0323.00041,1,1170707,1172125,-,1418
703,WOLB.0323.00093,1,1422536,1423945,-,1409
703,WOLB.0323.00008,1,217122,218528,+,1406
703,WOLB.0323.00064,1,380913,382319,-,1406
703,WOLB.0323.00030,1,408764,410170,+,1406
703,WOLB.0323.00021,1,1211740,1213146,+,1406
703,WOLB.0323.00118,1,1093519,1094925,+,1406
703,WOLB.0323.00007,1,923034,924440,+,1406
703,WOLB.0323.00014,1,1226000,1227406,+,1406
703,WOLB.0323.00096,1,1355953,1357371,-,1418
702,WOLB.0323.00074,1,309038,309562,+,524
702,WOLB.0323.00120,1,293806,294330,+,524
702,WOLB.0323.00041,1,1173102,1173625,-,523
702,WOLB.0323.00024,1,1327402,1327925,-,523
702,WOLB.0323.00096,1,1358348,1358871,-,523
701,WOLB.0323.00074,1,306273,306854,+,581
701,WOLB.0323.00120,1,291041,291622,+,581
701,WOLB.0323.00041,1,1175810,1176390,-,580
701,WOLB.0323.00084,1,193774,194354,-,580
701,WOLB.0323.00043,1,655194,655775,+,581
701,WOLB.0323.00122,1,1461015,1461596,+,581
701,WOLB.0323.00032,1,74442,75023,+,581
701,WOLB.0323.00096,1,1361056,1361636,-,580
700,WOLB.0323.00074,1,304612,305186,+,574
700,WOLB.0323.00074,1,499387,499951,+,564
700,WOLB.0323.00120,1,289380,289954,+,574
700,WOLB.0323.00120,1,485558,486122,+,564
700,WOLB.0323.00041,1,1177478,1178051,-,573
700,WOLB.0323.00041,1,1405329,1405893,-,564
700,WOLB.0323.00064,1,389885,390462,-,577
700,WOLB.0323.00030,1,394603,395180,-,577
700,WOLB.0323.00030,1,400620,401198,+,578
700,WOLB.0323.00118,1,1085375,1085953,+,578
700,WOLB.0323.00096,1,1168812,1169376,-,564
700,WOLB.0323.00096,1,1362724,1363297,-,573
699,WOLB.0323.00074,1,246113,246687,+,574
699,WOLB.0323.00074,1,254496,255070,-,574
699,WOLB.0323.00074,1,325953,326527,+,574
699,WOLB.0323.00074,1,381992,382560,+,568
699,WOLB.0323.00074,1,461182,461756,+,574
699,WOLB.0323.00120,1,245343,245917,+,574
699,WOLB.0323.00120,1,302970,303544,+,574
699,WOLB.0323.00120,1,360321,360889,+,568
699,WOLB.0323.00120,1,447353,447927,+,574
699,WOLB.0323.00039,1,1327278,1327846,-,568
699,WOLB.0323.00041,1,1163888,1164462,-,574
699,WOLB.0323.00041,1,1216655,1217229,-,574
699,WOLB.0323.00041,1,1443525,1444099,-,574
699,WOLB.0323.00041,1,1524070,1524638,-,568
699,WOLB.0323.00041,1,1578768,1579342,-,574
699,WOLB.0323.00096,1,1207046,1207619,+,573
699,WOLB.0323.00096,1,1213905,1214479,-,574
699,WOLB.0323.00096,1,1293101,1293669,-,568
699,WOLB.0323.00096,1,1349134,1349708,-,574
699,WOLB.0323.00096,1,1406761,1407335,-,574
698,WOLB.0323.00074,1,245161,245812,+,651
698,WOLB.0323.00074,1,255372,256023,-,651
698,WOLB.0323.00074,1,315250,315901,-,651
698,WOLB.0323.00074,1,325001,325652,+,651
698,WOLB.0323.00074,1,379625,380276,+,651
698,WOLB.0323.00074,1,460230,460881,+,651
698,WOLB.0323.00074,1,1499321,1499964,-,643
698,WOLB.0323.00120,1,244391,245042,+,651
698,WOLB.0323.00120,1,302018,302669,+,651
698,WOLB.0323.00120,1,357954,358605,+,651
698,WOLB.0323.00120,1,446401,447052,+,651
698,WOLB.0323.00120,1,1479663,1480306,-,643
698,WOLB.0323.00039,1,1328147,1328797,-,650
698,WOLB.0323.00041,1,1164763,1165413,-,650
698,WOLB.0323.00041,1,1217530,1218180,-,650
698,WOLB.0323.00041,1,1294198,1294841,-,643
698,WOLB.0323.00041,1,1444400,1445050,-,650
698,WOLB.0323.00041,1,1526354,1527004,-,650
698,WOLB.0323.00041,1,1579643,1580293,-,650
698,WOLB.0323.00041,1,1626823,1627466,-,643
698,WOLB.0323.00096,1,1206101,1206744,+,643
698,WOLB.0323.00096,1,1214780,1215430,-,650
698,WOLB.0323.00096,1,1295385,1296035,-,650
698,WOLB.0323.00096,1,1350009,1350659,-,650
698,WOLB.0323.00096,1,1407636,1408286,-,650
698,WOLB.0323.00096,1,1485572,1486215,-,643
697,WOLB.0323.00074,1,244014,244549,+,535
697,WOLB.0323.00074,1,378478,379013,+,535
697,WOLB.0323.00074,1,1500577,1501112,-,535
697,WOLB.0323.00120,1,243244,243779,+,535
697,WOLB.0323.00120,1,356807,357342,+,535
697,WOLB.0323.00120,1,1480919,1481454,-,535
697,WOLB.0323.00039,1,1329415,1329953,-,538
697,WOLB.0323.00041,1,1218793,1219328,-,535
697,WOLB.0323.00041,1,1295454,1295989,-,535
697,WOLB.0323.00041,1,1527617,1528152,-,535
697,WOLB.0323.00041,1,1628079,1628614,-,535
697,WOLB.0323.00024,1,990655,991193,-,538
697,WOLB.0323.00096,1,1296648,1297183,-,535
697,WOLB.0323.00096,1,1408899,1409434,-,535
697,WOLB.0323.00096,1,1486828,1487363,-,535
696,WOLB.0323.00074,1,239233,240036,+,803
696,WOLB.0323.00074,1,375317,376120,+,803
696,WOLB.0323.00074,1,1505091,1505894,-,803
696,WOLB.0323.00120,1,238463,239266,+,803
696,WOLB.0323.00120,1,353646,354449,+,803
696,WOLB.0323.00120,1,1485433,1486236,-,803
696,WOLB.0323.00041,1,1223306,1224109,-,803
696,WOLB.0323.00041,1,1530510,1531313,-,803
696,WOLB.0323.00041,1,1632593,1633396,-,803
696,WOLB.0323.00023,1,1229751,1230562,+,811
696,WOLB.0323.00021,1,289618,290429,-,811
696,WOLB.0323.00070,1,336532,337343,+,811
696,WOLB.0323.00096,1,1299541,1300344,-,803
696,WOLB.0323.00096,1,1413412,1414215,-,803
696,WOLB.0323.00096,1,1491342,1492145,-,803
695,WOLB.0323.00074,1,232511,233056,+,545
695,WOLB.0323.00120,1,231741,232286,+,545
695,WOLB.0323.00041,1,1230285,1230841,-,556
695,WOLB.0323.00096,1,1420391,1420947,-,556
695,WOLB.0323.00096,1,1421642,1422215,-,573
694,WOLB.0323.00074,1,215855,216970,+,1115
694,WOLB.0323.00074,1,1451494,1452609,-,1115
694,WOLB.0323.00120,1,215085,216200,+,1115
694,WOLB.0323.00120,1,1431836,1432951,-,1115
694,WOLB.0323.00041,1,218999,220114,+,1115
694,WOLB.0323.00041,1,1246371,1247486,-,1115
694,WOLB.0323.00041,1,1606225,1607340,-,1115
694,WOLB.0323.00096,1,229870,230985,+,1115
694,WOLB.0323.00096,1,1437745,1438860,-,1115
693,WOLB.0323.00074,1,125518,126174,+,656
693,WOLB.0323.00120,1,124748,125404,+,656
693,WOLB.0323.00041,1,118764,119420,+,656
693,WOLB.0323.00096,1,132573,133229,+,656
692,WOLB.0323.00074,1,105629,106178,+,549
692,WOLB.0323.00120,1,104859,105408,+,549
692,WOLB.0323.00041,1,98875,99424,+,549
692,WOLB.0323.00093,1,1526704,1527262,+,558
692,WOLB.0323.00096,1,112684,113233,+,549
691,WOLB.0323.00074,1,35217,36579,+,1362
691,WOLB.0323.00120,1,35212,36574,+,1362
691,WOLB.0323.00041,1,35212,36574,+,1362
691,WOLB.0323.00096,1,41901,43263,+,1362
690,WOLB.0323.00074,1,33641,34892,+,1251
690,WOLB.0323.00074,1,59452,60703,-,1251
690,WOLB.0323.00074,1,61778,63029,+,1251
690,WOLB.0323.00074,1,388474,389725,+,1251
690,WOLB.0323.00074,1,489773,491024,-,1251
690,WOLB.0323.00074,1,763225,764476,+,1251
690,WOLB.0323.00074,1,918012,919263,+,1251
690,WOLB.0323.00074,1,1003154,1004405,-,1251
690,WOLB.0323.00074,1,1033110,1034361,-,1251
690,WOLB.0323.00074,1,1041848,1043098,+,1250
690,WOLB.0323.00074,1,1198039,1199290,-,1251
690,WOLB.0323.00074,1,1214205,1215456,+,1251
690,WOLB.0323.00120,1,33636,34887,+,1251
690,WOLB.0323.00120,1,59447,60698,-,1251
690,WOLB.0323.00120,1,61773,63024,+,1251
690,WOLB.0323.00120,1,366803,368054,+,1251
690,WOLB.0323.00120,1,475944,477195,-,1251
690,WOLB.0323.00120,1,749186,750437,+,1251
690,WOLB.0323.00120,1,903871,905122,+,1251
690,WOLB.0323.00120,1,994540,995791,-,1251
690,WOLB.0323.00120,1,1017833,1019084,-,1251
690,WOLB.0323.00120,1,1026635,1027884,+,1249
690,WOLB.0323.00120,1,1190314,1191565,-,1251
690,WOLB.0323.00120,1,1206480,1207731,+,1251
690,WOLB.0323.00041,1,33636,34887,+,1251
690,WOLB.0323.00041,1,59447,60698,-,1251
690,WOLB.0323.00041,1,61773,63024,+,1251
690,WOLB.0323.00041,1,442737,443988,-,1251
690,WOLB.0323.00041,1,458903,460154,+,1251
690,WOLB.0323.00041,1,617122,618373,+,1251
690,WOLB.0323.00041,1,640415,641666,+,1251
690,WOLB.0323.00041,1,717621,718872,-,1251
690,WOLB.0323.00041,1,873058,874309,-,1251
690,WOLB.0323.00041,1,1414257,1415508,+,1251
690,WOLB.0323.00041,1,1516905,1518156,-,1251
690,WOLB.0323.00024,1,27600,28850,-,1250
690,WOLB.0323.00024,1,310291,311541,+,1250
690,WOLB.0323.00024,1,391607,392857,+,1250
690,WOLB.0323.00024,1,780571,781821,+,1250
690,WOLB.0323.00024,1,1024972,1026222,+,1250
690,WOLB.0323.00024,1,1094738,1095988,-,1250
690,WOLB.0323.00024,1,1183477,1184727,+,1250
690,WOLB.0323.00024,1,1412467,1413717,+,1250
690,WOLB.0323.00024,1,1473501,1474751,-,1250
690,WOLB.0323.00024,1,1607091,1608341,+,1250
690,WOLB.0323.00024,1,1701082,1702332,-,1250
690,WOLB.0323.00024,1,1713881,1715104,+,1223
690,WOLB.0323.00024,1,1728009,1729259,-,1250
690,WOLB.0323.00096,1,40325,41576,+,1251
690,WOLB.0323.00096,1,66136,67387,-,1251
690,WOLB.0323.00096,1,68462,69713,+,1251
690,WOLB.0323.00096,1,70672,71925,-,1253
690,WOLB.0323.00096,1,72990,74233,+,1243
690,WOLB.0323.00096,1,75582,76833,+,1251
690,WOLB.0323.00096,1,454592,455843,-,1251
690,WOLB.0323.00096,1,470758,472009,+,1251
690,WOLB.0323.00096,1,655611,656862,+,1251
690,WOLB.0323.00096,1,678904,680155,+,1251
690,WOLB.0323.00096,1,756110,757361,-,1251
690,WOLB.0323.00096,1,910930,912181,-,1251
690,WOLB.0323.00096,1,1177740,1178991,+,1251
690,WOLB.0323.00096,1,1285936,1287187,-,1251
689,WOLB.0323.00074,1,9694,10237,+,543
689,WOLB.0323.00041,1,9682,10225,+,543
689,WOLB.0323.00096,1,5674,6218,-,544
688,WOLB.0323.00074,1,5441,7014,+,1573
688,WOLB.0323.00120,1,5441,7014,+,1573
688,WOLB.0323.00041,1,5429,7002,+,1573
688,WOLB.0323.00096,1,8897,10468,-,1571
688,WOLB.0323.00096,1,12130,13703,+,1573
687,WOLB.0323.00060,1,820931,821482,+,551
687,WOLB.0323.00056,1,868045,868596,+,551
687,WOLB.0323.00018,1,636705,637253,-,548
687,WOLB.0323.00007,1,413699,414250,-,551
